,title,text,time,image,country,3let,countrycode
93, Συγκινητικός Κάρολος Παπούλιας για Σήφη Βαλυράκη: Του έχω θυμώσει που έφυγε πριν από εμένα ," Ιδεαλιστή, ανιδιοτελή, θαρραλέο, πεισματάρη, παθιασμένο με την κοινωνική δικαιοσύνη, υπέροχο, χαρακτηρίζει τον Σήφη Βαλυράκη ο πρώην πρόεδρος της Δημοκρατίας Κάρολος Παπούλιας. ",2021-01-25 17:16:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/valirakis-sifis.jpg,ελλάδα,,GR
94," ASAT: Η φοιτητική ομάδα του ΑΠΘ που σχεδιάζει αερόχημα, κατασκευάζει και εκτοξεύει πυραύλους [εικόνες] "," Σχεδιάζουν, κατασκευάζουν, εκτοξεύουν πυραύλους και «πειραματίζονται» με τα νέα υλικά για να πετάξουν το πρώτο τους, μη επανδρωμένο αερόχημα. ",2021-01-25 17:15:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/asat-apth-15-1-21.jpeg,ελλάδα,,GR
95," Μητσοτάκης: Τέλη άνοιξης, αρχές καλοκαιριού επιστρέφουμε σε μερική κανονικότητα ", Με αναφορά στις καλές επιδόσεις της Ελλάδας στην αντιμετώπιση της πανδημίας από τον συντονιστή και αρχισυντάκτη του Bloomberg News ξεκίνησε η συζήτηση όπου έλαβε μέρος ο πρωθυπουργός Κυριάκος Μητσοτάκης για τη διαδικτυακή σύνοδο του Παγκόσμιου Οικονομικού Forum (WEF). ,2021-01-25 17:11:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/mitsotakis-davos-top11.jpg,ελλάδα,,GR
96, «Επεσαν» οι υπογραφές για την αγορά των 18 Rafale -Συνάντηση Μητσοτάκη-Παρλί ," Συνάντηση με τον Κυριάκο Μητσοτάκη στο μέγαρο Μαξίμου έχει αυτή την ώρα η Γαλλίδα υπ. Αμυνας Φλορανς Παρλί. Νωρίτερα, ο υπουργός Εθνικής Αμυνας Νίκος Παναγιωτόπουλος και η Γαλλίδα ομόλογός του, Φλοράνς Παρλί, υπέγραψαν στο υπουργείο Εθνικής Αμυνας τη σύμβαση για την αγορά των 18 γαλλικών μαχητικών αεροσκαφών Rafale. ",2021-01-25 17:03:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-09/rafale-maxitiko-6.jpg,ελλάδα,,GR
97, «Επεσαν» οι υπογραφές για την αγορά των 18 Rafale -Παναγιωτόπουλος: Πολλαπλασιάζεται η δύναμη πυρός ," Ο υπουργός Εθνικής Αμυνας Νίκος Παναγιωτόπουλος και η Γαλλίδα ομόλογός του, Φλοράνς Παρλί, υπέγραψαν σήμερα στο υπουργείο Εθνικής Αμυνας τη σύμβαση για την αγορά των 18 γαλλικών μαχητικών αεροσκαφών Rafale. ",2021-01-25 17:03:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-09/rafale-maxitiko-6.jpg,ελλάδα,,GR
98, Κορωνοϊός: Τα σχολεία που παραμένουν κλειστά , Πληθαίνουν τα σχολεία και τμήματα προστίθενται στη λίστα με αυτά που έχουν κλείσει εξαιτίας κρουσμάτων κορωνοϊού. ,2021-01-25 17:02:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/sxoleio-epistrofi-mathiton-thessaloniki.jpg,ελλάδα,,GR
99, Το Παστέρ σταματά το σχέδιό του για εμβόλιο κατά του Covid βασισμένο σε αυτό της ιλαράς -Δεν είναι τόσο αποτελεσματικό ," Το Ινστιτούτο Παστέρ (Institut Pasteur) ανακοίνωσε ότι σταματά την ανάπτυξη του κύριου σχεδίου του για ένα εμβόλιο κατά της COVID-19, επειδή οι πρώτες δοκιμές έδειξαν πως είναι λιγότερο αποτελεσματιικό απ' ό,τι ήλπιζε. ",2021-01-25 16:52:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/gallia-embolio-koronoios-25-1-21.jpg,ελλάδα,,GR
100, Σήφης Βαλυράκης: Οι τελευταίες ώρες του πρώην υπουργού πριν το μοιραίο δυστύχημα -Τα σενάρια που εξετάζουν , Μοιραίο θάνατο βρήκε το βράδυ της Κυριακής ο Σήφης Βαλυράκης στα ανοιχτά της Ερέτριας με τα αίτια της πτώσης του από το φουσκωτό να αναζητούνται ακόμα. ,2021-01-25 16:47:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/sifis-valyrakis-pasos-pron-ypourgos.jpg,ελλάδα,,GR
101, Ο Πρ. Παυλόπουλος συνεχάρη τον πρόεδρο της Πορτογαλίας για την επανεκλογή του ," Ο τέως Πρόεδρος της Δημοκρατίας κ. Προκόπιος Παυλόπουλος επικοινώνησε χθες, αργά το βράδυ, τηλεφωνικώς με τον Πρόεδρο της Δημοκρατίας της Πορτογαλίας κ. Marcelo Rebelo de Sousa – με τον οποίο τον συνδέει μακροχρόνια στενή φιλία λόγω της προηγούμενης κοινής ακαδημαϊκής τους σταδιοδρομίας – και τον συνεχάρη για την επάξια επανεκλογή του με βάση την ετυμηγορία του Λαού της Πορτογαλίας. ",2021-01-25 16:38:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/pavlopoulos-soouza.jpg,πορτογαλία,,PT
102," Ισπανία, κορωνοϊός: Ηλικιωμένη που της είχαν κάνει και κηδεία… επέστρεψε στον οίκο ευγηρίας όπου διέμενε "," Μία 85χρονη γυναίκα στην Ισπανία, την οποία θρήνησαν οι συγγενείς της ως θύμα του κορωνοϊού... επέστρεψε στον οίκο ευγηρίας όπου διέμενε, εννέα ημέρες αφότου η οικογένειά της πληροφορήθηκε από τις αρχές ότι είχε γίνει και η κηδεία της. ",2021-01-25 16:38:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/giatroi-ilikiomeni-oikos-evgirias.jpg,ισπανία,,ES
103, Κορωνοϊός: 8+1 συστάσεις για ψυχολογική υποστήριξη μαθητών με την επιστροφή στο σχολείο ," Σοβαρές συνέπειες στη συναισθηματική και κοινωνική ανάπτυξη των παιδιών έχει ο κορωνοϊός και το lockdown και, μάλιστα, αυτές οι συνέπειες μπορεί να είναι σοβαρότερες από αυτές των ενηλίκων. ",2021-01-25 16:36:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kageloporta-sxoleio.jpg,ελλάδα,,GR
104, Ερευνα: Προειδοποιήσεις στο Twitter για ύποπτη πνευμονία πριν το ξέσπασμα του κορωνοϊού στην Ευρώπη ," Αναρτήσεις κυκλοφορούσαν στο Twitter σχετικά με μια νέα «πνευμονία» στην Ευρώπη από πολύ νωρίς, αρκετά πριν το επίσημο ξέσπασμα της πανδημίας του κορωνοϊού, σύμφωνα με μια νέα ιταλική επιστημονική μελέτη, η οποία εκτιμά ότι τα μέσα κοινωνικής δικτύωσης μπορούν εφεξής να αποτελέσουν αποτελεσματικό εργαλείο για επιδημιολογική επιτήρηση, κάτι που έχουν δείξει και άλλες έρευνες. ",2021-01-25 16:35:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/koronoios-italia-mpalonia.jpg,ελλάδα,,GR
105, Ο Βλαντιμίρ Πούτιν διαψεύδει τον Ναβάλνι για το ανάκτορο: «Δεν ανήκει σε μένα ούτε στους συγγενείς μου» [εικόνες & βίντεο] ," Το ανάκτορο «δεν ανήκει ούτε σε μένα, ούτε στην οικογένειά μου» δήλωσε κατηγορηματικά ο Βλαντιμίρ Πούτιν, αναφορικά με το παλάτι που παρουσίασε πρόσφατα ο Αλεξέι Ναβάλνι, υποστηρίζοντας πως ανήκει στον Ρώσο πρόεδρο. ",2021-01-25 16:32:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/vladimir-putin-palace-mavri-thalassa.jpg,ελλάδα,,GR
106, Moderna: Αποτελεσματικό το εμβόλιό μας στις μεταλλάξεις του κορωνοϊού , Η Moderna Inc ανακοίνωσε ότι το εμβόλιό της κατά της Covid-19 παρήγαγε αντισώματα που εξουδετερώνουν τον ιό στις εργαστηριακές δοκιμές εναντίον των νέων στελεχών του κορωνοϊού που ταυτοποιήθηκαν πρώτα στη Βρετανία και τη Νότια Αφρική. ,2021-01-25 16:27:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/moderna-emvolio.jpg,ελλάδα,,GR
107, Σεισμός 4 Ρίχτερ στην Ζάκυνθο , Σεισμός 4 βαθμών της κλίμακας Ρίχτερ σημειώθηκε στις 14:35 το μεσημέρι της Δευτέρας στην Ζάκυνθο. ,2021-01-25 16:23:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-12/seismos-seismografos-intime.jpg,ελλάδα,,GR
108, Βενεζουέλα: Προειδοποίηση ΕΕ στο καθεστώς Μαδούρο -Να διασφαλιστείη ασφάλεια των αντιπολιτευομένων ," Η E.E. απείλησε τις αρχές της Βενεζουέλας με νέες κυρώσεις, αν απειληθεί η ασφάλεια αντιπολιτευομένων, και εξέφρασε τη λύπη της για «τη χαμένη ευκαιρία» των βουλευτικών εκλογών της 6ης Δεκεμβρίου, τα αποτελέσματα των οποίων δεν αναγνωρίζει. ",2021-01-25 16:21:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/glypto-venezuela-karakas.jpg,βενεζουέλα,,VE
109," Με ηλεκτρικό αυτοκίνητο ο Κυριάκος Μητσοτάκης στο ΥΠΕΝ -«Εχουν πουληθεί περισσότερα από ό,τι υπολογίζαμε» ", Επίσκεψη στο υπουργείο Περιβάλλοντος και Ενέργειας πραγματοποίησε ο πρωθυπουργός Κυριάκος Μητσοτάκης. ,2021-01-25 16:16:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/mitsotakis-energeias-ilektriko-autokinito-1.jpeg,ελλάδα,,GR
110," Βουλή: Τρία τα κρούσματα κορωνοϊού την περασμένη εβδομάδα, χωρίς περαιτέρω διασπορά ", Στην επιβεβαίωση τριών κρουσμάτων που αφορούν σε πρόσωπα που απασχολούνται στη φρουρά είτε είναι υπάλληλοι σε βοηθητικό του κεντρικού κτιρίου προχώρησε η Βουλή. ,2021-01-25 16:06:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2019-11/boyli-ktirio-eksw-21-11-19.jpg,ελλάδα,,GR
111," «Ουρές» στα φαρμακεία για την κολχικίνη -Φαρμακοποιοί: Μάταιος κόπος, δεν δίνεται χωρίς ειδική συνταγή "," Πρώτα ήταν τα αντισηπτικά, μετά οι μάσκες και κάποιες βιταμίνες αμφιλεγόμενης δράσης απέναντι στον κορωνοϊό και τώρα ήρθε η στιγμή της μεγάλης… δημοσιότητας και ζήτησης για την κολχικίνη. ",2021-01-25 15:59:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kolxikini-kolhikini-farmakeia-koronoios-farmako-25-01-2021.jpg,ελλάδα,,GR
112, Κεραμέως: 18 μήνες μεταρρυθμίσεων για μια Παιδεία χωρίς αποκλεισμούς -Το «ευχαριστώ» της στους εκπαιδευτικούς [βίντεο] ," Τον απολογισμό των μεταρρυθμίσεων για την Παιδεία που έγιναν πραγματικότητα τους τελευταίους 18 μήνες κάνει, μέσω ανάρτησής της, η υπουργός Παιδείας Νίκη Κεραμέως. ",2021-01-25 15:50:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/niki-kerameos-paideias-25-01-2021.jpg,ελλάδα,,GR
113, Κοντοζαμάνης: Προς επίλυση το ζήτημα των ανεξόφλητων εφημεριών των εργαζομένων του ΕΚΕΠΥ ," Για άμεση επίλυση των ανεξόφλητων εφημεριών σε γιατρούς και λοιπό προσωπικό του Εθνικού Κέντρου Επιχειρήσεων Υγείας (ΕΚΕΠΥ), δεσμεύτηκε ο αναπληρωτής υπουργός Υγείας, Βασίλης Κοντοζαμάνης, μιλώντας στη Βουλή. ",2021-01-25 15:45:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kontozamanis-boyli-maska-25-1-21.jpg,ελλάδα,,GR
114, Βιασμός 11χρονης αθλήτριας: Πώς ερμηνεύονται νομικά οι δηλώσεις του προπονητή -Οι ποινές ανάλογα με την ηλικία του θύματος ," Εξηγήσεις για τις βαρύτατες κατηγορίες που του καταλογίζονται καλείται να δώσει την Πέμπτη το πρωί στον ανακριτή ο 38χρονος προπονητής που καταγγέλλεται για βιασμό αθλήτριας όταν αυτή ήταν 11 χρόνων, έπειτα από προθεσμία που ζήτησε και έλαβε σήμερα. ",2021-01-25 15:43:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/proponitis-biasmos-athlitria-dikastiria.jpg,ελλάδα,,GR
115, Πάτρα: Με κορωνοϊό βρέφος 9 ημερών -Αρνητικοί οι 2 γιατροί και η μαία , Στο Πανεπιστημιακό Νοσοκομείο της Πάτρας νοσηλεύεται με κορωνοϊό ένα βρέφος μόλις 9 ημερών. ,2021-01-25 15:32:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/vrefos-koronoios-xeri.jpg,ελλάδα,,GR
116, Χριστοδουλάκης: Δεν γίνεται η ΝΔ να εξωτερικεύει τα εσωτερικά της ζητήματα σε βάρος των εθνικών μας θεμάτων ," «Σε πολύ κρίσιμες συγκυρίες όπως είναι αυτή που βιώνουμε σήμερα, δεν γίνεται η ΝΔ να εξωτερικεύει τα εσωτερικά της ζητήματα σε βάρος των εθνικών μας θεμάτων». Αυτό υπογράμμισε, σε συνέντευξή του ο γραμματέας του ΚΙΝΑΛ, Μανώλης Χριστοδουλάκης, ο οποίος σε άλλο σημείο τάχθηκε κατά της στρατηγικής των οριζόντιων γενικών μέτρων καθολικής εφαρμογής στο μέτωπο της πανδημίας. ",2021-01-25 15:28:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/xristodoylakis-omilia-prasino-fonto-25-1-21.jpg,ελλάδα,,GR
117, Καιρός: Ψυχρό μέτωπο «φορτωμένο» με βροχές και χιόνια θα σαρώσει τη χώρα -Πού αναμένονται φαινόμενα [χάρτες] ," Νέα χειμωνιάτικη τροπή θα πάρει ο καιρός εντός εικοσιτετραώρου, με τους μετεωρολόγους να προβλέπουν δριμύ κύμα κακοκαιρίας. ",2021-01-25 15:16:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kairos-kakokairia-25-01-2021.jpg,ελλάδα,,GR
118, World Economic Forum: Ο Μητσοτάκης στη συζήτηση για την πανδημία , Σε συζήτηση για την αντιμετώπιση της πανδημίας στο πλαίσιο της διαδικτυακής συνόδου του World Economic Forum συμμετέχει ο πρωθυπουργός Κυριάκος Μητσοτάκης. ,2021-01-25 15:15:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kyriakos-mitsotakis-kontino.jpg,ελλάδα,,GR
119, Greece in USA: Μια νέα πλατφόρμα πολιτισμού ιδρύεται στη Νέα Υόρκη ," Μια νέα πολιτιστική πλατφόρμα, που φέρει το όνομα «GREECE IN USA», ιδρύεται στην Νέα Υόρκη από την Ελληνίδα εικαστικό και επίκουρη καθηγήτρια στο Πανεπιστήμιο της Νέας Υόρκης CUNY, Σωζήτα Γκουντούνα. ",2021-01-25 15:12:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/greece-usa.jpg,ελλάδα,,GR
120, Ηλιόπουλος: Οι παλινωδίες και οι αντιθέσεις της ΝΔ υπονομεύουν τον διάλογο με την Τουρκία ," «Μοναδικός τρόπος για να επιλυθούν οι διαφορές μας με την Τουρκία είναι ο διάλογος με ορίζοντα το διεθνές δικαστήριο της Χάγης», δήλωσε ο εκπρόσωπος Τύπου του ΣΥΡΙΖΑ-ΠΣ, Νάσος Ηλιόπουλος. ",2021-01-25 15:10:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/nasos-iliopoulos-syriza.jpg,τουρκία,,TR
121, Πέτσας: Αλλαγές στον προγραμματισμό προσλήψεων ώστε να ενισχυθούν οι δήμοι με προσωπικό ," Σε αλλαγές στο σύστημα κινητικότητας και στον προγραμματισμό προσλήψεων ώστε να ενισχυθούν οι δήμοι με πρόσθετο προσωπικό, προσανατολίζεται το υπουργείο Εσωτερικών όπως ανέφερε ο αναπληρωτής υπουργός Στέλιος Πέτσας, μιλώντας στο ΔΣ της ΚΕΔΕ. ",2021-01-25 15:03:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/stelios-petsas-maska.jpg,ελλάδα,,GR
122, Ικανοποίηση του Βερολίνου για τις διερευνητικές Ελλάδας -Τουρκίας ," Την ικανοποίησή της για την επανεκκίνηση των διερευνητικών συνομιλιών μεταξύ της Ελλάδας και της Τουρκίας εξέφρασε η εκπρόσωπος του υπουργείου Εξωτερικών, τονίζοντας ταυτόχρονα ότι «είναι καλό να μην σχολιάσουμε από έξω μια διαδικασία που τώρα ξεκινάει». ",2021-01-25 15:02:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/dierevnitikes-epafes-simaies-tourkia-dexia.jpg,ελλάδα,,GR
123," Δίκτυο φόρτισης ηλεκτρικών οχημάτων σε 6 περιοχές -Συνεργασία Blink Charging Hellas, Praktiker Hellas, Globalsat "," Η Blink Charging Hellas, σε συνεργασία με την Globalsat και την Praktiker Hellas, προσφέρει στους κατοίκους του λεκανοπεδίου Αττικής τη δυνατότητα ελεύθερης πρόσβασης σε υπηρεσίες φόρτισης υψηλής ποιότητας και προηγμένης τεχνολογίας. ",2021-01-25 15:01:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/blink-praktiker-globalsat.jpg,ελλάδα,,GR
124, Ποινική δίωξη για την επίθεση σε βάρος ανηλίκων στην Αργυρούπολη ," Στην εισαγγελέα ανηλίκων οδηγήθηκαν τρεις έφηβοι, οι οποίοι συνελήφθησαν για την αιματηρή ληστεία σε βάρος δύο άλλων ανήλικων 17 και 15 ετών στην Αργυρούπολη. ",2021-01-25 14:58:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/aitoloakarnania-peripoliko-astynomos.jpg,ελλάδα,,GR
125, Νίκος Παπανδρέου: Ο Ανδρέας τηλεφώνησε στον Μάο Τσε Τουγκ για να σώσει τον Σήφη Βαλυράκη ," Με ιδιαίτερη συγκίνηση αποχαιρέτισε τον Σήφη Βαλυράκη ο γιός του ιδρυτή του ΠΑΣΟΚ, Νίκος Παπανδρέου. ",2021-01-25 14:57:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/papandreou-itta-2019-05-27.jpg,ελλάδα,,GR
126, Βασιλίτσα: Πρόστιμο 300 στον τραυματία σκιέρ και τους 3 φίλους του που πήγαν για σκι ," Πρόστιμο 300 ευρώ επιβλήθηκε στους τέσσερις σκιέρ, εκ των οποίων ο ένας τραυματίστηκε, που βρέθηκαν για σκι στην Βασιλίτσα παρότι το χιονοδρομικό είναι κλειστό. ",2021-01-25 14:51:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/xioni-vasilitsa-skier.jpg,ελλάδα,,GR
127, Bloomberg: Νέος πόλεμος δι' αντιπροσώπων στην EΛΛΑΚΤΩΡ ," Η EΛΛΑΚΤΩΡ δέχεται πιέσεις για την απομάκρυνση της διοικητικής της ομάδας για δεύτερη φορά τα τελευταία τρία χρόνια, καθώς ένας από τους μεγαλύτερους επενδυτές στον ελληνικό κατασκευαστικό κλάδο εκκινεί ένα νέο proxy war. ",2021-01-25 14:48:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-09/omilos-ellaktor-logotipo.jpg,ελλάδα,,GR
128," Αυστρία: Τέλος οι υφασμάτινες μάσκες -Υποχρεωτικές οι FFP2, για ποιες ηλικίες "," Οι Αυστριακοί αντικατέστησαν σήμερα τις υφασμάτινες μάσκες τους με μάσκες προστασίας προσώπου FFP2, οι οποίες είναι πλέον υποχρεωτικές για τους άνω των 14 ετών στις μεταφορές, τα καταστήματα, τους χώρους παροχής υπηρεσιών και τα ιατρεία. ",2021-01-25 14:47:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/maskes-ilikiomenoi-sti-afstria.jpg,αυστρία,,AT
129, Υπερορθόδοξη Εβραία δασκάλα κατηγορείται ότι κακοποίησε σεξουαλικά 74 μαθήτριές της ," Το Ισραήλ απέλασε σήμερα την Μάλκα Λάιφερ, μια υπερορθόδοξη εβραία, πρώην διευθύντρια σχολείου, η οποία κατηγορείται για δεκάδες περιπτώσεις σεξουαλικής κακοποίησης μαθητριών της στην Αυστραλία, ακόμη και για βιασμό, δίνοντας έτσι τέλος σε μια εξαετή δικαστική διαμάχη, ανακοίνωσε το υπουργείο Δικαιοσύνης. ",2021-01-25 14:45:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/marca-leifer.jpg,ελλάδα,,GR
130," «Σκορπίστε αγάπη, όχι κορωνοϊό»: Εστιατόρια στο Ντουμπάι προσφέρουν εκπτώσεις στους πελάτες που έχουν εμβολιαστεί ", Τέσσερα εστιατόρια στο Ντουμπάι προσφέρουν εκπτώσεις σε όσους κατοίκους έχουν εμβολιαστεί κατά του κορωνοϊού. ,2021-01-25 14:41:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/estiatorio-dubai.jpg,ελλάδα,,GR
131, Οι μεταλλάξεις τρομάζουν την ΕΕ: Αυστηρότερα μέτρα για ταξιδιώτες από «σκούρο κόκκινες» περιοχές ," Η Κομισιόν προτείνει αυστηρότερα μέτρα στην ΕΕ για ταξιδιώτες από χώρες, όπου έχει σημάνει συναγερμός, λόγω αυξημένου επιδημιολογικού φορτίου. ",2021-01-25 14:39:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-10/gallos-mpoufan-maska-koronoios-parisi.jpg,ελλάδα,,GR
132, Στο ΥΠΕΘΑ η Γαλλίδα υπουργός Αμυνας -Για την υπογραφή της προμήθειας των 18 Rafale , Στο υπουργείο Εθνικής Άμυνας έφτασε στις 13:55 η Γαλλίδα υπουργός Άμυνας Φλοράνς Παρλί για την υπογραφή της σύμβασης προμήθειας 18 μαχητικών αεροσκαφών τύπου Rafale. ,2021-01-25 14:38:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/rafale-parli-sto-amynas.jpg,ελλάδα,,GR
133, Μηχανοκίνητη διαμαρτυρία αγροτών στα Τρίκαλα ," Μηχανοκίνητη πορεία διαμαρτυρίας με μαύρες σημαίες, πραγματοποίησαν σήμερα αγρότες των Τρικάλων σε κεντρικούς δρόμους της πόλης, με τελικό προορισμό το γραφείο του αντιπεριφερειάρχη Τρικάλων, Χρήστο Μιχαλάκη, στον οποίο και επέδωσαν υπόμνημα με τα προβλήματα του αγροτικού κόσμου ζητώντας από την πολιτεία άμεσες λύσεις. ",2021-01-25 14:33:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/trikala-agrotes-diamartyria-ilikiomeni.jpg,ελλάδα,,GR
134, ΓΓ Πολιτικής Προστασίας: Οι συστάσεις προς τους πολίτες ενόψει της νέας επιδείνωσης του καιρού , Συστάσεις προς τους πολίτες ενόψει της νέας επιδείνωσης του καιρού απευθύνει η γενική γραμματεία Πολιτικής Προστασίας. ,2021-01-25 14:32:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/kairos-kryo-kala-ntymeni.jpg,ελλάδα,,GR
135, ΗΡΩΝ ΕΝ.Α: ΕΝεργειακή Ανεξαρτησία για όλους ," Ο ΗΡΩΝ, σε συνεργασία με τον Όμιλο ΤΕΡΝΑ ΕΝΕΡΓΕΙΑΚΗ παρουσιάζει στην ελληνική αγορά το «ΗΡΩΝ ΕΝ.Α», ένα πρωτοποριακό, καινοτόμο πρόγραμμα μέσω του οποίου οι καταναλωτές αποκτούν ενεργειακή ανεξαρτησία, μειώνοντας σημαντικά, ή και μηδενίζοντας, το κόστος του ρεύματός τους σε ετήσια βάση. ",2021-01-25 14:31:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/heron-energeiaki.jpg,ελλάδα,,GR
136," Πάτρα: 35χρονη με κορωνοϊό, διασωληνωμένη στη ΜΕΘ του Πανεπιστημιακού Νοσοκομείου ", Γυναίκα 35 ετών νοσηλεύεται διασωληνωμένη με κορωνοϊό στη ΜΕΘ Covid του Πανεπιστημιακού Νοσοκομείου της Πάτρας στο Ρίο. ,2021-01-25 14:23:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/koronoios-panepistimiako-nosokomeio-rioy-asthenoforo.jpg,ελλάδα,,GR
137, Η Γεννηματά έκανε και τη δεύτερη δόση εμβολίου -«Η σκέψη μου στην Ελλάδα που περιμένει» ," Τη δεύτερη δόση του εμβολίου έκανε σήμερα η επικεφαλής του ΚΙΝΑΛ, Φώφη Γεννηματά. ",2021-01-25 14:21:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/fofi-gennimata-emvolio.jpg,ελλάδα,,GR
138," Τούντας (ΕΚΠΑ) για κορωνοϊό: Δυσμενείς παράγοντες οι γιορτές, το άνοιγμα σχολείων και λιανικού εμπορίου και οι μεταλλάξεις "," Πιθανή αύξηση των διασωληνωμένων με κορωνοϊό και των νεκρών διαβλέπει τις επόμενες πέντε με δέκα μέρες ο Καθηγητής Κοινωνικής και Προληπτικής Ιατρικής του ΕΚΠΑ, Γιάννης Τούντας, ύστερα από δύο μήνες αργής αλλά σταθερής μείωσης. ",2021-01-25 14:15:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-12/tountas-giannis-korwnoios_0.jpg,ελλάδα,,GR
139, Βαρουφάκης: Πότε η Ελληνική Δημοκρατία θα αναγνωρίσει επισήμως το παλαιστινιακό κράτος; ," Επίκαιρη ερώτηση με θέμα «Πότε η Ελληνική Δημοκρατία θα αναγνωρίσει επισήμως το παλαιστινιακό κράτος;» κατέθεσε ο επικεφαλής του ΜέΡΑ25, Γιάνης Βαρουφάκης. ",2021-01-25 14:11:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2020-11/gianis-varoufakis-tzami.jpg,ελλάδα,,GR
140, Ολοκληρώθηκαν σε τρεις ώρες οι διερευνητικές επαφές στην Κωνσταντινούπολη -Ο επόμενος γύρος στην Αθήνα , Ολοκληρώθηκαν πριν από λίγο οι διερευνητικές επαφές Ελλάδας – Τουρκίας. Ο 61ος κύκλος διερευνητικών επαφών διεξήχθη στην Κωνσταντινούπολη. ,2021-01-25 14:10:00,https://www.iefimerida.gr/sites/default/files/styles/horizontal_rectangle_mob/public/2021-01/diereunitikes-ellada-tourkia_0.jpeg,ελλάδα,,GR
